EVENT_ID, Time, Latitude, Longitude, Depth, Magnitude, MagnitudeType, BbEnergyMagnitude, BbRuptureDuration, BbStationCount, BbTotalEnergy, HfEnergyMagnitude, HfRuptureDuration, HfStationCount, HfTotalEnergy
4212015, 2013 02 22 12 01 59, -27.993, -63.195, 585.8, 6.2, MW, 6.19, 25.0, 42, 4.3999998E13, 6.74, 25.0, 30, 5.8000002E13
4212034, 2013 02 23 08 59 08, -10.66, 165.304, 12.0, 6.1, MW, 5.77, 49.0, 33, 9.9999998E12, 6.05, 49.0, 13, 5.3000001E12
4212392, 2013 02 28 14 05 51, 50.9341, 157.3394, 52.4, 6.9, MW, 6.53, 61.0, 89, 1.40000004E14, 6.63, 61.0, 76, 3.9999999E13
4212442, 2013 03 01 12 53 52, 50.9384, 157.5114, 40.9, 6.5, MW, 5.75, 41.0, 69, 9.2999999E12, 5.92, 41.0, 38, 3.40000008E12
4212443, 2013 03 01 13 20 50, 50.949, 157.448, 29.0, 6.5, MW, 6.12, 21.0, 78, 3.5000001E13, 6.36, 21.0, 29, 1.50000003E13
4213179, 2013 03 10 22 51 51, -6.653, 148.155, 28.9, 6.5, MW, 6.44, 85.0, 49, 1.0E14, 6.32, 85.0, 24, 1.39999995E13
4214102, 2013 03 19 03 29 00, -58.9152, -24.4095, 31.2, 6.1, MW, 5.87, 45.0, 26, 1.39999995E13, 6.06, 45.0, 14, 5.4999997E12
4214443, 2013 03 24 08 13 44, -20.777, 173.4071, 10.0, 6.0, MW, 6.11, 37.0, 38, 3.29999995E13, 6.16, 37.0, 10, 7.7999998E12
4214565, 2013 03 25 23 02 14, 14.5994, -90.4278, 200.4, 6.2, MW, 5.84, 12.0, 41, 1.29999999E13, 6.26, 12.0, 28, 1.09999995E13
4214860, 2013 04 01 18 53 16, 39.5454, 143.1898, 7.9, 5.9, MT, 5.77, 72.0, 65, 9.9999998E12, 6.07, 72.0, 42, 5.8E12
4214963, 2013 04 05 13 00 05, 42.73, 131.09, 574.4, 6.3, MW, 6.48, 62.0, 65, 1.20000002E14, 6.95, 62.0, 58, 1.20000002E14
4214964, 2013 04 06 04 42 36, -3.526, 138.466, 68.0, 7.0, MW, 7.27, 86.0, 52, 1.79999999E15, 7.36, 86.0, 47, 4.90000001E14
4215083, 2013 04 09 11 52 50, 28.4996, 51.5907, 10.0, 6.3, MW, 6.24, 58.0, 62, 5.2E13, 6.48, 58.0, 47, 2.40000004E13
4215377, 2013 04 13 22 49 50, -19.141, 169.535, 280.2, 6.0, MW, 5.67, 20.0, 35, 7.1999999E12, 6.19, 20.0, 15, 8.8E12
4215378, 2013 04 14 01 32 27, -6.5035, 154.5475, 64.3, 6.6, MB, 6.27, 61.0, 46, 5.8000002E13, 6.32, 61.0, 33, 1.39999995E13
4215452, 2013 04 16 10 44 20, 28.033, 61.996, 80.0, 7.7, MW, 7.77, 73.0, 70, 1.00000003E16, 7.76, 73.0, 64, 1.99999997E15
4215465, 2013 04 16 22 55 27, -3.218, 142.543, 13.0, 6.6, MW, 6.39, 48.0, 55, 8.6000001E13, 6.33, 48.0, 34, 1.39999995E13
4215515, 2013 04 17 12 03 34, 38.478, 141.458, 69.3, 6.0, MW, 5.91, 82.0, 64, 1.59999999E13, 6.23, 82.0, 43, 9.9000003E12
4215630, 2013 04 19 03 05 53, 46.1817, 150.796, 122.2, 7.2, MT, 7.59, 45.0, 89, 5.4000001E15, 7.82, 45.0, 87, 2.50000007E15
4215671, 2013 04 19 19 58 40, 49.965, 157.652, 15.0, 6.2, MW, 5.94, 42.0, 85, 1.9E13, 6.02, 42.0, 61, 4.7999998E12
4215680, 2013 04 20 00 02 47, 30.2843, 102.9556, 12.2, 6.6, MW, 6.7, 39.0, 68, 2.49999997E14, 6.92, 39.0, 64, 1.10000001E14
4215694, 2013 04 20 04 51 12, -6.292, 130.218, 108.1, 6.0, MW, 6.62, 62.0, 44, 1.90000008E14, 7.02, 62.0, 33, 1.50000005E14
4215707, 2013 04 20 13 12 51, 50.1398, 157.2247, 20.1, 6.1, MW, 5.91, 59.0, 82, 1.69999996E13, 6.14, 59.0, 59, 7.3E12
4215721, 2013 04 21 03 22 16, 29.9151, 138.9262, 424.1, 6.1, MT, 6.07, 29.0, 56, 2.79999991E13, 6.48, 29.0, 43, 2.30000008E13
4215747, 2013 04 22 01 16 32, 18.081, -102.182, 30.0, 6.1, MW, 6.11, 43.0, 45, 3.29999995E13, 6.37, 43.0, 25, 1.59999999E13
4215888, 2013 04 23 23 14 42, -3.9198, 152.1266, 17.7, 6.4, MT, 6.52, 43.0, 57, 1.40000004E14, 6.58, 43.0, 38, 3.39999992E13
4216012, 2013 04 26 06 53 28, -28.7357, -178.9155, 349.0, 6.2, MW, 6.02, 25.0, 31, 2.40000004E13, 6.34, 25.0, 19, 1.39999995E13
4217431, 2013 05 07 10 10 55, -19.6383, 175.0641, 70.0, 5.8, MW, 6.01, 52.0, 33, 2.30000008E13, 6.32, 52.0, 15, 1.39999995E13
4217886, 2013 05 11 02 08 14, 26.7835, 57.8408, 36.4, 6.2, MW, 6.28, 76.0, 64, 6.0000001E13, 6.59, 76.0, 41, 3.5000001E13
4217937, 2013 05 11 20 46 56, -17.9442, -175.075, 205.4, 6.5, MT, 6.06, 28.0, 41, 2.69999994E13, 6.3, 28.0, 25, 1.29999999E13
4218030, 2013 05 14 00 32 25, 18.728, 145.287, 602.3, 6.8, MW, 6.86, 32.0, 66, 4.30000013E14, 7.18, 32.0, 58, 2.69999999E14
4218257, 2013 05 18 05 48 00, 37.7608, 141.4544, 41.4, 6.1, MW, 6.02, 44.0, 68, 2.40000004E13, 6.38, 44.0, 56, 1.69999996E13
4218377, 2013 05 19 18 44 11, 52.2769, 160.1522, 19.1, 5.9, MB, 5.88, 51.0, 84, 1.50000003E13, 6.07, 51.0, 63, 5.8E12
4218461, 2013 05 21 01 55 08, 52.5051, 160.4701, 33.9, 6.0, MW, 5.65, 45.0, 76, 6.7000001E12, 5.98, 45.0, 53, 4.20000013E12
4218468, 2013 05 21 05 43 21, 52.281, 160.072, 30.0, 6.2, MW, 5.89, 63.0, 75, 1.50000003E13, 6.27, 63.0, 57, 1.20000002E13
4218647, 2013 05 23 17 19 04, -23.025, -177.1089, 171.3, 7.4, MI, 7.42, 34.0, 37, 3.00000003E15, 7.57, 34.0, 34, 9.9999999E14
4218648, 2013 05 23 21 07 46, -20.561, -175.765, 149.1, 6.3, MW, 5.98, 23.0, 35, 2.09999993E13, 6.34, 23.0, 19, 1.50000003E13
4218658, 2013 05 24 05 44 49, 54.874, 153.281, 608.9, 8.4, MW, 8.82, 52.0, 89, 3.80000015E17, 9.15, 52.0, 84, 2.40000007E17
4218719, 2013 05 24 14 56 31, 52.2218, 151.5153, 623.0, 6.8, MW, 7.03, 18.0, 82, 8.0E14, 7.47, 18.0, 79, 7.3000002E14
4219504, 2013 06 02 05 43 03, 23.794, 121.133, 17.0, 6.3, MW, 6.25, 40.0, 63, 5.3999999E13, 6.52, 40.0, 53, 2.69999994E13
4219680, 2013 06 05 04 47 29, -11.4079, 166.2648, 64.6, 6.1, MB, 5.88, 41.0, 43, 1.50000003E13, 6.17, 41.0, 32, 8.2000001E12
4220111, 2013 06 13 16 47 23, -10.03, 107.1819, 11.0, 6.7, MW, 6.69, 50.0, 72, 2.49999997E14, 6.87, 50.0, 62, 9.2000003E13
4220149, 2013 06 15 11 20 34, -33.895, 179.455, 172.4, 6.0, MW, 5.73, 25.0, 27, 8.8999996E12, 6.02, 25.0, 16, 4.7999998E12
4220191, 2013 06 15 16 11 00, 34.4488, 25.0435, 10.0, 6.2, MW, 6.09, 57.0, 65, 3.10000002E13, 6.45, 57.0, 55, 2.09999993E13
4220195, 2013 06 15 17 34 29, 11.7246, -86.9753, 35.8, 6.5, MT, 6.01, 53.0, 48, 2.40000004E13, 6.22, 53.0, 31, 9.5E12
4220253, 2013 06 16 21 39 05, 34.347, 25.159, 19.0, 5.8, MW, 5.99, 48.0, 60, 2.1999999E13, 6.36, 48.0, 52, 1.59999999E13
422052, 1995 04 08 17 45 16, 21.8017, 142.6897, 301.8, 6.2, mw, 6.61, 20.0, 34, 1.79999999E14, 7.08, 20.0, 28, 1.90000008E14
4220606, 2013 06 24 22 04 13, 10.7265, -42.6163, 9.9, 6.4, MW, 6.6, 47.0, 72, 1.79999999E14, 6.78, 47.0, 62, 6.5999999E13
4221326, 2013 07 02 07 37 02, 4.6978, 96.6871, 10.0, 6.1, MW, 6.43, 74.0, 60, 9.9000003E13, 6.68, 74.0, 43, 4.6999999E13
4221491, 2013 07 04 17 16 00, -7.039, 155.6438, 72.0, 6.1, MT, 5.9, 59.0, 48, 1.59999999E13, 6.1, 59.0, 33, 6.2999998E12
4221531, 2013 07 06 05 05 06, -3.249, 100.5668, 19.7, 6.1, MW, 6.08, 62.0, 49, 3.00000005E13, 6.34, 62.0, 36, 1.50000003E13
4221617, 2013 07 07 18 35 30, -3.9386, 153.8822, 378.7, 7.2, MW, 7.23, 42.0, 60, 1.60000001E15, 7.55, 42.0, 57, 9.4000003E14
4221619, 2013 07 07 20 30 07, -6.0155, 149.7215, 62.0, 6.6, MW, 6.52, 83.0, 56, 1.40000004E14, 6.59, 83.0, 43, 3.39999992E13
4221969, 2013 07 15 14 03 42, -60.8603, -25.1889, 31.3, 7.3, MT, 7.46, 85.0, 33, 3.4E15, 7.4, 85.0, 25, 5.60000016E14
4222027, 2013 07 17 02 37 42, -15.6587, -71.7197, 5.6, 5.9, MW, 5.54, 43.0, 42, 4.5000001E12, 5.59, 43.0, 9, 1.1E12
4222241, 2013 07 21 05 09 31, -41.7419, 174.447, 14.0, 6.5, MW, 6.66, 40.0, 31, 2.20000003E14, 6.86, 40.0, 20, 8.7999996E13
4222300, 2013 07 22 07 01 42, -46.0417, 34.8255, 10.0, 6.3, MW, 6.31, 30.0, 31, 6.5999999E13, 6.41, 30.0, 14, 1.9E13
4222514, 2013 07 26 07 07 17, -15.3619, 167.5843, 135.4, 6.2, MW, 5.56, 41.0, 36, 4.8999998E12, 5.87, 41.0, 19, 2.89999998E12
4222560, 2013 07 26 21 32 59, -57.7893, -23.9594, 10.0, 6.2, MW, 6.65, 47.0, 25, 2.09999993E14, 6.87, 47.0, 15, 9.0E13
4222885, 2013 08 01 20 01 43, -15.244, -173.501, 31.6, 6.2, MW, 5.92, 52.0, 44, 1.69999996E13, 6.25, 52.0, 32, 1.09999995E13
4223750, 2013 08 12 00 53 43, -7.1354, 129.8088, 95.0, 6.1, MW, 6.21, 51.0, 55, 4.6999999E13, 6.39, 51.0, 39, 1.69999996E13
4223754, 2013 08 12 04 16 47, -30.6285, -179.678, 340.6, 6.2, MW, 5.87, 38.0, 26, 1.39999995E13, 6.02, 38.0, 10, 4.7999998E12
4223758, 2013 08 12 09 49 33, -5.4093, -81.9087, 16.6, 6.2, MW, 6.03, 33.0, 45, 2.50000001E13, 6.05, 33.0, 22, 5.4000002E12
4223856, 2013 08 13 15 43 13, 5.8277, -78.244, 4.3, 6.7, MW, 6.84, 39.0, 52, 4.00000002E14, 6.87, 39.0, 36, 9.2000003E13
4223977, 2013 08 16 02 31 05, -41.734, 174.152, 8.2, 6.5, MW, 6.66, 48.0, 30, 2.20000003E14, 6.74, 48.0, 14, 5.8999999E13
4224113, 2013 08 17 16 32 31, -34.8838, 54.0671, 10.0, 6.1, MT, 6.28, 57.0, 35, 5.8999999E13, 6.55, 57.0, 23, 3.00000005E13
4224321, 2013 08 21 12 38 29, 16.8784, -99.498, 21.0, 6.2, MW, 5.88, 45.0, 56, 1.50000003E13, 6.1, 45.0, 31, 6.2999998E12
4224692, 2013 08 28 02 54 41, -27.7953, 179.6722, 488.6, 6.1, MW, 6.4, 19.0, 33, 9.0E13, 6.85, 19.0, 25, 8.5000003E13
4224881, 2013 08 30 16 25 03, 51.7112, -175.3661, 34.5, 7.0, MW, 6.68, 74.0, 85, 2.29999995E14, 6.87, 74.0, 75, 9.0E13
423760, 1994 10 31 11 48 15, 3.026, 96.254, 46.2, 6.1, mw, 6.11, 53.0, 30, 3.29999995E13, 6.68, 53.0, 16, 4.8000001E13
424429, 1995 02 08 18 40 25, 4.1309, -76.5968, 77.1, 6.4, mw, 6.67, 75.0, 20, 2.29999995E14, 6.89, 75.0, 17, 9.7999997E13
424999, 1995 03 14 17 33 51, 54.8029, -161.2808, 39.7, 6.2, mw, 6.28, 69.0, 41, 5.8000002E13, 6.5, 69.0, 27, 2.50000001E13
426354, 1995 05 13 08 47 13, 40.1673, 21.6864, 13.9, 6.4, mw, 6.44, 42.0, 32, 1.0E14, 6.44, 42.0, 27, 1.99999997E13
426548, 1995 02 10 01 45 01, -38.1086, 178.6757, 12.0, 6.3, mw, 6.42, 43.0, 12, 9.6000002E13, 6.62, 43.0, 8, 3.9000002E13
426934, 1995 06 15 00 15 47, 38.4043, 22.2719, 2.9, 6.3, mw, 6.39, 47.0, 30, 8.6999998E13, 6.44, 47.0, 27, 1.99999997E13
428441, 1995 05 14 11 33 18, -8.4097, 125.1057, 11.2, 6.5, mw, 6.7, 45.0, 32, 2.60000006E14, 6.8, 45.0, 25, 7.0000002E13
428497, 1995 03 19 18 34 02, -4.2525, 135.0442, 11.0, 6.0, mw, 6.14, 39.0, 19, 3.6999998E13, 6.44, 39.0, 13, 1.99999997E13
428674, 1995 03 19 23 53 15, -4.1607, 135.095, 39.1, 6.8, mw, 7.02, 41.0, 25, 7.6999999E14, 7.17, 41.0, 19, 2.60000006E14
428836, 1995 04 17 07 14 35, 33.7589, -38.5803, 10.0, 6.2, mw, 6.22, 40.0, 42, 4.8999998E13, 6.66, 40.0, 29, 4.3999998E13
429325, 1995 04 17 23 28 06, 45.8756, 151.2967, 23.1, 6.7, mw, 6.41, 60.0, 40, 9.3999998E13, 6.47, 60.0, 31, 2.30000008E13
430197, 1995 02 13 08 43 40, -1.2649, 127.5158, 34.5, 6.3, mw, 6.27, 38.0, 24, 5.8000002E13, 6.72, 38.0, 16, 5.3999999E13
430416, 1995 02 13 12 29 56, -1.2508, 127.5045, 38.7, 6.3, mw, 6.15, 42.0, 26, 3.8E13, 6.52, 42.0, 18, 2.69999994E13
430669, 1995 02 13 15 04 26, -1.3151, 127.5234, 34.8, 6.7, mw, 6.78, 37.0, 33, 3.40000013E14, 7.0, 37.0, 24, 1.40000004E14
430906, 1995 04 20 08 45 11, 6.2596, 126.8365, 98.2, 6.6, mw, 6.65, 52.0, 27, 2.20000003E14, 7.02, 52.0, 23, 1.50000005E14
4309301, 2013 09 14 15 42 46, 51.4389, -174.6365, 20.0, 6.0, MW, 5.66, 70.0, 80, 6.9000002E12, 5.94, 70.0, 51, 3.59999996E12
4309836, 2013 09 21 01 39 15, -7.3308, 120.0106, 549.9, 6.1, MW, 6.07, 17.0, 49, 2.90000009E13, 6.5, 17.0, 37, 2.50000001E13
4309987, 2013 09 24 11 29 48, 27.0162, 65.5466, 15.0, 7.8, M, 7.66, 101.0, 64, 6.9000003E15, 7.52, 101.0, 58, 8.5E14
4310156, 2013 10 01 03 38 21, 53.1995, 152.7864, 573.0, 6.7, MW, 6.73, 20.0, 85, 2.80000008E14, 7.1, 20.0, 77, 2.00000001E14
4310209, 2013 10 04 17 26 13, -38.6062, 78.3693, 12.7, 6.4, MW, 6.18, 42.0, 50, 4.1999999E13, 6.3, 42.0, 19, 1.29999999E13
4310243, 2013 10 06 21 33 19, -36.7267, -97.4761, 10.3, 6.2, MW, 5.77, 74.0, 35, 9.9999998E12, 6.21, 74.0, 11, 9.4000004E12
4310668, 2013 10 12 02 10 29, 10.8768, -62.278, 79.4, 6.1, MI, 5.85, 46.0, 53, 1.39999995E13, 6.17, 46.0, 32, 8.2000001E12
4310676, 2013 10 12 13 11 53, 35.5142, 23.2523, 40.0, 6.8, MW, 6.77, 54.0, 77, 3.29999987E14, 7.05, 54.0, 69, 1.70000007E14
4310709, 2013 10 15 00 12 37, 9.7652, 124.0224, 56.8, 7.2, MI, 7.13, 70.0, 66, 1.09999998E15, 7.21, 70.0, 56, 2.89999983E14
4310759, 2013 10 16 10 30 58, -6.4456, 154.931, 35.0, 6.8, MW, 6.7, 36.0, 53, 2.60000006E14, 6.96, 36.0, 46, 1.20000002E14
431106, 1995 05 16 20 12 45, -22.9802, 169.8933, 30.4, 7.3, mw, 7.96, 64.0, 21, 2.00000005E16, 7.81, 64.0, 21, 2.30000008E15
4311182, 2013 10 19 17 54 56, 26.2712, -110.1777, 1.0, 6.4, MI, 6.53, 45.0, 52, 1.40000004E14, 6.62, 45.0, 30, 3.8E13
431380, 1995 04 21 00 09 54, 12.0075, 125.6683, 20.1, 6.7, mw, 6.8, 54.0, 33, 3.59999998E14, 6.68, 54.0, 27, 4.8000001E13
431761, 1995 02 14 15 53 56, -23.3383, -67.6907, 156.4, 6.0, mw, 5.9, 32.0, 16, 1.59999999E13, 6.53, 32.0, 8, 2.79999991E13
432013, 1995 04 21 05 17 01, 12.0301, 125.8692, 27.4, 6.6, mw, 6.51, 56.0, 32, 1.30000003E14, 6.19, 56.0, 18, 8.5999999E12
432525, 1995 05 17 11 23 51, -23.0485, 170.1043, 31.5, 6.2, mw, 6.46, 45.0, 16, 1.10000001E14, 6.54, 45.0, 8, 2.90000009E13
432947, 1995 03 25 22 44 29, -11.078, 166.1236, 88.7, 6.2, mw, 6.07, 25.0, 23, 2.90000009E13, 6.3, 25.0, 12, 1.20000002E13
433059, 1995 03 26 02 16 13, -56.0131, -28.3929, 48.7, 6.3, mw, 6.28, 48.0, 14, 5.8999999E13, 6.52, 48.0, 8, 2.69999994E13
433192, 1995 06 21 15 28 51, -61.7492, 154.5539, 10.0, 6.7, mw, 6.72, 41.0, 16, 2.69999999E14, 6.94, 41.0, 9, 1.20000002E14
433226, 1995 05 18 00 06 27, -0.8448, -22.0128, 12.2, 6.7, mw, 6.84, 68.0, 29, 4.09999994E14, 7.01, 68.0, 20, 1.50000005E14
434137, 1995 04 23 02 55 52, 51.3155, 179.7132, 0.5, 6.4, mw, 6.34, 52.0, 39, 7.3999996E13, 6.57, 52.0, 31, 3.19999999E13
434259, 1995 04 23 05 07 58, 12.3742, 125.4927, 0.9, 6.6, mw, 6.85, 50.0, 32, 4.19999986E14, 6.76, 50.0, 25, 6.2E13
435052, 1995 06 24 06 58 08, -3.9568, 153.9128, 403.8, 6.8, mw, 6.55, 25.0, 28, 1.50000005E14, 6.88, 25.0, 25, 9.3999998E13
435446, 1995 02 19 04 03 16, 40.5611, -125.5335, 10.0, 6.4, mw, 6.67, 47.0, 26, 2.29999995E14, 6.79, 47.0, 19, 6.9E13
435611, 1995 06 25 02 10 36, -3.3012, 150.5073, 6.6, 6.2, mw, 6.43, 44.0, 24, 9.9000003E13, 6.36, 44.0, 14, 1.50000003E13
436191, 1995 04 25 06 15 01, -5.8943, 147.3797, 22.1, 6.0, mw, 5.8, 72.0, 17, 1.09999995E13, 5.97, 72.0, 12, 4.10000006E12
436467, 1995 03 31 14 01 40, 38.2394, 135.1194, 362.5, 6.2, mw, 6.43, 21.0, 38, 1.0E14, 6.86, 21.0, 31, 8.6999998E13
4368365, 2013 10 24 19 25 10, -58.153, -12.7964, 22.9, 6.7, MI, 6.44, 93.0, 26, 1.0E14, 6.54, 93.0, 17, 2.90000009E13
4368379, 2013 10 25 17 10 19, 37.1557, 144.6611, 35.0, 7.1, MW, 7.14, 50.0, 86, 1.20000004E15, 7.23, 50.0, 78, 3.10000002E14
4368432, 2013 10 29 10 37 55, -61.6945, 154.7302, 9.9, 6.0, M, 5.88, 31.0, 21, 1.50000003E13, 6.22, 31.0, 8, 9.5999995E12
4368465, 2013 10 31 12 02 08, 23.5904, 121.4366, 10.0, 6.3, MW, 6.53, 49.0, 66, 1.40000004E14, 6.58, 49.0, 47, 3.39999992E13
4368469, 2013 10 31 23 03 56, -30.3148, -71.733, 10.7, 6.6, MI, 6.51, 54.0, 41, 1.30000003E14, 6.51, 54.0, 31, 2.59999998E13
4368495, 2013 11 02 18 53 46, -19.1711, -172.6411, 10.1, 6.2, MW, 6.23, 32.0, 38, 5.0E13, 6.47, 32.0, 31, 2.30000008E13
4368624, 2013 11 12 07 03 51, 54.6812, 162.2863, 47.1, 6.6, MI, 6.48, 32.0, 83, 1.20000002E14, 6.76, 32.0, 62, 6.2E13
4368654, 2013 11 13 23 45 48, -60.2615, -47.1962, 10.0, 6.1, M, 6.07, 42.0, 22, 2.90000009E13, 6.35, 42.0, 13, 1.50000003E13
4368698, 2013 11 16 03 34 31, -60.2132, -47.1076, 9.9, 6.8, MI, 6.88, 48.0, 28, 4.70000016E14, 7.05, 48.0, 18, 1.70000007E14
4368729, 2013 11 17 09 04 55, -60.2959, -46.362, 10.0, 7.8, MI, 7.98, 129.0, 28, 2.09999999E16, 7.78, 129.0, 24, 2.09999997E15
4368797, 2013 11 19 13 32 51, 2.6403, 128.4339, 38.0, 6.1, MW, 6.27, 56.0, 52, 5.7E13, 6.55, 56.0, 42, 3.00000005E13
436900, 1995 02 21 02 09 50, 46.0194, 151.5391, 25.5, 6.1, mw, 5.76, 74.0, 34, 9.9000003E12, 5.81, 74.0, 18, 2.39999989E12
437311, 1995 06 27 10 09 58, 18.8271, -81.7281, 10.0, 6.0, mw, 5.99, 59.0, 21, 2.1999999E13, 6.16, 59.0, 14, 7.7999998E12
438100, 1995 02 23 05 01 22, 39.7762, 143.6584, 9.1, 6.2, mw, 5.91, 62.0, 30, 1.59999999E13, 5.9, 62.0, 15, 3.19999993E12
438507, 1995 06 29 07 45 09, 48.7759, 154.45, 55.8, 6.0, mw, 5.87, 41.0, 37, 1.39999995E13, 6.2, 41.0, 29, 8.8999996E12
438621, 1995 06 29 12 24 02, -19.4894, 169.2646, 134.0, 6.6, mw, 6.59, 32.0, 21, 1.79999999E14, 6.91, 32.0, 17, 1.0E14
439002, 1995 04 29 09 43 58, 11.8584, 125.9647, 15.0, 6.1, mw, 6.05, 62.0, 29, 2.59999998E13, 5.81, 62.0, 18, 2.30000008E12
439204, 1995 06 30 11 59 00, 24.7487, -110.2461, 29.3, 6.0, mw, 5.94, 43.0, 21, 1.80000003E13, 6.02, 43.0, 14, 4.7999998E12
440454, 1995 05 27 13 03 52, 52.6044, 142.8506, 7.7, 7.1, mw, 7.32, 46.0, 46, 2.19999996E15, 7.32, 46.0, 42, 4.40000005E14
441002, 1995 05 29 07 29 45, -10.3519, 164.1259, 26.4, 6.3, mw, 6.49, 40.0, 24, 1.20000002E14, 6.61, 40.0, 13, 3.6999998E13
442178, 1995 10 01 17 06 05, 29.294, 139.1284, 450.0, 6.1, mw, 6.17, 20.0, 31, 3.9999999E13, 6.68, 20.0, 23, 4.6999999E13
443451, 1995 07 03 19 50 50, -29.3494, -177.5526, 38.4, 7.2, mw, 7.01, 59.0, 20, 7.3000002E14, 7.16, 59.0, 20, 2.40000004E14
445017, 1995 10 03 12 45 01, -2.7807, -77.8624, 37.8, 6.4, mw, 6.46, 67.0, 19, 1.10000001E14, 6.76, 67.0, 12, 6.2999998E13
445997, 1995 11 05 16 29 59, -4.9264, 103.2335, 44.1, 6.3, mw, 6.5, 25.0, 37, 1.30000003E14, 6.88, 25.0, 32, 9.3999998E13
447016, 1995 08 07 19 44 23, 3.9878, 143.8194, 5.0, 6.1, mw, 6.3, 66.0, 23, 6.4E13, 6.38, 66.0, 16, 1.69999996E13
447211, 1995 07 08 05 42 51, 39.6578, 143.4378, 3.7, 6.0, mw, 5.85, 59.0, 30, 1.39999995E13, 6.21, 59.0, 21, 9.2999999E12
447803, 1995 07 08 17 15 27, 53.5523, -163.7194, 35.4, 6.0, mw, 5.87, 55.0, 43, 1.39999995E13, 6.06, 55.0, 31, 5.5999998E12
448089, 1995 11 08 07 14 18, 1.8219, 95.0595, 29.2, 6.8, mw, 7.14, 48.0, 45, 1.09999998E15, 7.42, 48.0, 34, 6.0999998E14
448451, 1995 11 08 16 01 21, 1.2664, 121.6594, 35.2, 6.0, mw, 5.91, 45.0, 31, 1.69999996E13, 6.17, 45.0, 19, 8.2000001E12
449748, 1995 10 06 05 23 17, 65.1638, -148.5709, 1.1, 6.0, mw, 6.17, 64.0, 33, 3.9999999E13, 6.57, 64.0, 23, 3.29999995E13
450309, 1995 10 06 11 39 29, -19.9425, -175.9249, 150.5, 6.3, mw, 6.34, 32.0, 21, 7.2999999E13, 6.57, 32.0, 12, 3.19999999E13
450311, 1995 07 11 21 46 39, 21.9756, 99.1989, 12.5, 6.8, mw, 6.69, 51.0, 43, 2.40000004E14, 6.87, 51.0, 33, 9.0E13
450953, 1995 09 14 14 04 34, 16.8818, -98.5954, 44.4, 7.4, mw, 7.41, 78.0, 19, 2.90000004E15, 6.86, 78.0, 16, 8.6999998E13
450964, 1995 07 12 15 46 59, -23.2341, 170.827, 31.0, 6.5, mw, 6.6, 44.0, 19, 1.79999999E14, 6.64, 44.0, 12, 4.1000001E13
451996, 1995 09 16 01 03 42, -6.4128, 155.1991, 205.5, 6.0, mw, 6.0, 29.0, 19, 2.30000008E13, 6.32, 29.0, 16, 1.39999995E13
452326, 1995 11 13 02 17 53, 3.5927, 126.7823, 52.8, 6.2, mw, 6.28, 55.0, 35, 6.0000001E13, 6.55, 55.0, 23, 3.00000005E13
453075, 1995 09 17 17 09 20, -17.1229, 66.6909, 8.5, 6.4, mw, 6.29, 59.0, 33, 6.0999999E13, 6.35, 59.0, 22, 1.50000003E13
453289, 1995 08 16 10 27 30, -5.8208, 154.1675, 46.6, 7.6, mw, 7.59, 105.0, 27, 5.4000001E15, 7.65, 105.0, 24, 1.40000002E15
453626, 1995 08 16 16 24 29, -5.416, 153.724, 43.2, 6.5, mw, 6.61, 61.0, 25, 1.79999999E14, 6.53, 61.0, 18, 2.79999991E13
453928, 1995 08 16 23 10 29, -5.7892, 154.2992, 77.9, 7.2, mw, 6.97, 63.0, 24, 6.3999999E14, 7.18, 63.0, 22, 2.60000006E14
454524, 1995 08 17 10 01 29, -5.2197, 153.4752, 47.3, 6.2, mw, 5.94, 52.0, 23, 1.80000003E13, 6.1, 52.0, 16, 6.3999999E12
454852, 1995 10 09 13 43 43, -21.4292, 170.1152, 123.2, 6.3, mw, 6.18, 17.0, 15, 4.1999999E13, 6.53, 17.0, 8, 2.79999991E13
454963, 1995 10 09 15 35 55, 19.1162, -104.2021, 42.3, 7.9, mw, 7.61, 111.0, 28, 5.8999998E15, 7.24, 111.0, 22, 3.19999994E14
455581, 1995 08 18 02 16 26, -55.7915, -28.8418, 37.9, 6.2, mw, 6.45, 61.0, 14, 1.10000001E14, 6.55, 61.0, 12, 3.00000005E13
457215, 1995 08 19 21 43 30, 5.1836, -75.572, 105.6, 6.5, mw, 6.48, 33.0, 24, 1.20000002E14, 6.62, 33.0, 21, 3.8E13
458099, 1995 09 23 22 31 53, -10.7143, -78.5797, 39.1, 6.5, mw, 6.52, 54.0, 18, 1.40000004E14, 6.75, 54.0, 16, 6.0999999E13
460019, 1995 08 23 07 06 04, 18.8093, 145.2272, 613.9, 7.1, mw, 7.24, 25.0, 33, 1.7E15, 7.61, 25.0, 29, 1.20000004E15
460772, 1995 08 24 01 55 36, 18.8278, 145.0546, 612.0, 6.2, mw, 6.22, 24.0, 26, 4.8000001E13, 6.68, 24.0, 22, 4.6999999E13
460922, 1995 11 22 04 15 11, 28.8091, 34.7951, 9.0, 7.1, mw, 7.2, 78.0, 41, 1.40000002E15, 7.17, 78.0, 38, 2.49999997E14
461226, 1995 10 14 20 45 01, -6.4983, 154.5691, 46.5, 6.0, mw, 5.73, 66.0, 20, 8.6999999E12, 5.91, 66.0, 10, 3.30000001E12
